group,transcript,layer,frac_live_p,median_log_p,median_contrast,n_unmasked_p,n_unmasked_c
clean,101_INTERROGATION_0,26,0.0,4.455377790479025,0.17084098010829196,644,644
clean,101_INTERROGATION_0,27,0.0,4.40425679245447,0.21070852559557407,644,644
clean,101_INTERROGATION_0,28,0.0,4.435135217311326,0.15558408319449502,644,644
clean,101_INTERROGATION_0,29,0.0,4.485039488103955,0.09971790919084178,644,644
clean,101_INTERROGATION_0,30,0.0,4.495370862117171,0.17685075030004516,644,644
clean,101_INTERROGATION_2,0,0.0,4.420640282185159,0.14997254146008032,644,644
clean,101_INTERROGATION_2,1,0.0,4.478659682982734,0.21552380990664055,644,644
clean,101_INTERROGATION_2,2,0.0,4.460175347284187,0.255485768413549,644,644
clean,101_INTERROGATION_2,3,0.0,4.38544443679111,0.31649611013731827,644,644
clean,101_INTERROGATION_2,4,0.0,4.355566427626215,0.2579698448844314,644,644
clean,101_INTERROGATION_2,5,0.0,4.3696694366701605,0.27897275306021907,644,644
clean,101_INTERROGATION_2,6,0.0,4.309278632134241,0.29831247622684565,644,644
clean,101_INTERROGATION_2,7,0.0,4.4208218181736445,0.22995780072407923,644,644
clean,101_INTERROGATION_2,8,0.0,4.527810086849243,0.2053997187446086,644,644
clean,101_INTERROGATION_2,9,0.0,4.540785331770044,0.20311873001935732,644,644
clean,101_INTERROGATION_2,10,0.0,4.57203340239789,0.23543993480750025,644,644
clean,101_INTERROGATION_2,11,0.0,4.652898622813373,0.1748128729893237,644,644
clean,101_INTERROGATION_2,12,0.0,4.645373109774212,0.2046315156210441,644,644
clean,101_INTERROGATION_2,13,0.0,4.614227137817016,0.20767945609171434,644,644
clean,101_INTERROGATION_2,14,0.0,4.610489517339305,0.1728843909684521,644,644
clean,101_INTERROGATION_2,15,0.0,4.643013204096313,0.1724690508228992,644,644
clean,101_INTERROGATION_2,16,0.0,4.588417214139971,0.2032143853131707,644,644
clean,101_INTERROGATION_2,17,0.0,4.56903142163684,0.2110322800406239,644,644
clean,101_INTERROGATION_2,18,0.0,4.639162103070143,0.18787737097301838,644,644
clean,101_INTERROGATION_2,19,0.0,4.485309644122475,0.29547620853653767,644,644
clean,101_INTERROGATION_2,20,0.0,4.435557291564255,0.29960137591195446,644,644
clean,101_INTERROGATION_2,21,0.0,4.376786674025819,0.4009136112009162,644,644
clean,101_INTERROGATION_2,22,0.0,4.309198305269785,0.3979302995984715,644,644
